red,node,node_id,node_type,label,grado,grado_ponderado,intermediacion,armonica,pagerank,componente,componente_tamano,comentarios,videos_comentados,canales_distintos,categorias_distintas,consultas_distintas,comentarios_por_video,diversidad_canales,entropia_participacion,es_recurrente
proyeccion_autores,author::UC5PyGvSfFM--OVKmQ3COu6g,UC5PyGvSfFM--OVKmQ3COu6g,author,@FreddyGmez,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC5fvhAfm89JH8eDFdvc0xYw,UC5fvhAfm89JH8eDFdvc0xYw,author,@isaidiaz2388,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCFOxCyF926Y9eHhMeVoWLzw,UCFOxCyF926Y9eHhMeVoWLzw,author,@arielsarc09,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCGqKxQS-z3NZzZF-2w338AA,UCGqKxQS-z3NZzZF-2w338AA,author,@samuelaguilar529,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,UCHMQ_lDhibZ-XZ_3fo6oxwg,author,@crislexrubi4387,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCIUhbSCy3-SGRe5UtqM4fzQ,UCIUhbSCy3-SGRe5UtqM4fzQ,author,@jeanmorales1677,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCIp19h9igblA2YKfSLPDAug,UCIp19h9igblA2YKfSLPDAug,author,@JoseReyes-rn6sh,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCRcSR3Lvn9DZAmJpVPANfZQ,UCRcSR3Lvn9DZAmJpVPANfZQ,author,@WalksandSuch,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCRznz9-N3Qc1w-qNdLSIY2Q,UCRznz9-N3Qc1w-qNdLSIY2Q,author,@jimmygomez724,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCSTAUWVc1_82DHYeqOsqEFA,UCSTAUWVc1_82DHYeqOsqEFA,author,@TheAlexX_C,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCXmrpc6Li0spcKxtS0Q_ptg,UCXmrpc6Li0spcKxtS0Q_ptg,author,@melvinperez6710,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCY7Hq7F9Lnucf-Yr6JkHZNw,UCY7Hq7F9Lnucf-Yr6JkHZNw,author,@maynorcalel1442,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC_ljZ1hZXR9pzexFz87P5ZA,UC_ljZ1hZXR9pzexFz87P5ZA,author,@ChRiStOpHeR7969,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCaT6M2zp7X6r6Whd8Vv3kHQ,UCaT6M2zp7X6r6Whd8Vv3kHQ,author,@alexarcos8349,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCgLrWFdYitoP-b7-PxtUr-w,UCgLrWFdYitoP-b7-PxtUr-w,author,@zetag,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCgLurCo-e019HGODcjXHWCw,UCgLurCo-e019HGODcjXHWCw,author,@perritojuega1,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCi-vPdnpQreC7BkFs40mJGA,UCi-vPdnpQreC7BkFs40mJGA,author,@bryansicasales4280,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCqilIa8r7iek5sGYg_q6ofA,UCqilIa8r7iek5sGYg_q6ofA,author,@rolandojuchuna484,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCs_5qeqdku9tGAq22y3OcuQ,UCs_5qeqdku9tGAq22y3OcuQ,author,@alexandrevasquez4135,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCtMBF_1O2jY2INlb_luuB_A,UCtMBF_1O2jY2INlb_luuB_A,author,@mynorgudiel8646,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCwUAv3_LpWVtTIi7lkmTL7A,UCwUAv3_LpWVtTIi7lkmTL7A,author,@kingr4706,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCxKR3RA8T-kxMgq_2WWhRcQ,UCxKR3RA8T-kxMgq_2WWhRcQ,author,@elenaluarca9377,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCyzf29IYjNw67gGIfsjgtxA,UCyzf29IYjNw67gGIfsjgtxA,author,@carlosoliva9249,24,24.0,0.0,0.07250755287009064,0.00304321363359708,2,25,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC1Y7x3h0c95Z8kUhi-Tzaeg,UC1Y7x3h0c95Z8kUhi-Tzaeg,author,@rosadiaz9235,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC7IMsCxfZyWN7YQo8-JYa6Q,UC7IMsCxfZyWN7YQo8-JYa6Q,author,@Burgos68,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UC8xlJWNHz1V_W6q3fbuQH8g,UC8xlJWNHz1V_W6q3fbuQH8g,author,@NormaLópez-v7e,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCAV7QIjYhbDJaycQycM_0eQ,UCAV7QIjYhbDJaycQycM_0eQ,author,@mariavail8998,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCGX_UbAQOXGZknv5iqklwTA,UCGX_UbAQOXGZknv5iqklwTA,author,@ronaldgarcia8522,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCN2N_wYOw6fMwCeSzdXLPIw,UCN2N_wYOw6fMwCeSzdXLPIw,author,@danielantoniogonzalezflore4901,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCNIeXbV_mEwpa412h1aqUWw,UCNIeXbV_mEwpa412h1aqUWw,author,@juandeleon9060,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,3,1,1,1,1,3.0,1.0,0.0,False
proyeccion_autores,author::UCPZueDLrCS4BmTBRMA4q0fA,UCPZueDLrCS4BmTBRMA4q0fA,author,@kevinochoa3695,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCVQf0tzL7xRzFJsABVVULpg,UCVQf0tzL7xRzFJsABVVULpg,author,@DennisseLopetegi,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCbYoNG5J3Au5BqtbXogfEFw,UCbYoNG5J3Au5BqtbXogfEFw,author,@Luis-gn3fj,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCf5lnNZF7Qrtli9v4N_23WQ,UCf5lnNZF7Qrtli9v4N_23WQ,author,@CarlosCortez-v5r,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCg3eIfd7BrsLEqS0BLkftHA,UCg3eIfd7BrsLEqS0BLkftHA,author,@ErmePérez-q4s,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,3,1,1,1,1,3.0,1.0,0.0,False
proyeccion_autores,author::UCgQJgI9vu1FI2dnC9mrFthw,UCgQJgI9vu1FI2dnC9mrFthw,author,@srms70,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UClsrFGJKWPxxw7MiaEdKLXw,UClsrFGJKWPxxw7MiaEdKLXw,author,@ericapaz5406,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCtNyHmRZtvGF2hSvI2dUBWw,UCtNyHmRZtvGF2hSvI2dUBWw,author,@aureliomaldonado4793,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCuP4UK33HKtJE_S39ksmaTw,UCuP4UK33HKtJE_S39ksmaTw,author,@herbertaguilar1387,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCusjriFsDHEc2AOjqk-p5ig,UCusjriFsDHEc2AOjqk-p5ig,author,@pablobarrios7931,18,18.0,0.0,0.3864551863041289,0.002359046320435588,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC-QOpE7GOxlXcHZ8b7HbQKA,UC-QOpE7GOxlXcHZ8b7HbQKA,author,@mariaalexander427,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UC1WlJfQmaIskYhP4gmWoamw,UC1WlJfQmaIskYhP4gmWoamw,author,@marthareiss5434,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCBlm80VQ4YoV3bUJR_XhkaQ,UCBlm80VQ4YoV3bUJR_XhkaQ,author,@rosadiaz6945,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCGZMgmM92E3njyXNe9-kjAQ,UCGZMgmM92E3njyXNe9-kjAQ,author,@pasionpornada,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCIgoiXdIKJyUGmUoH2Lxdzg,UCIgoiXdIKJyUGmUoH2Lxdzg,author,@susievidal4134,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCOLHH4ZpMxPYF-Q6e6wvn5A,UCOLHH4ZpMxPYF-Q6e6wvn5A,author,@luisroldan7374,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCPNXmbOBVeC4HS-xemvcPtQ,UCPNXmbOBVeC4HS-xemvcPtQ,author,@BelkisRodriguezRamirez,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCQMMuADgqWUOcJpLwHOzC-g,UCQMMuADgqWUOcJpLwHOzC-g,author,@Ripped-Yoda,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCVdjCrh4tQoX3haNAZv-n5A,UCVdjCrh4tQoX3haNAZv-n5A,author,@aurahernandez5646,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCZjm6U576nX8WOiLhmMR3bw,UCZjm6U576nX8WOiLhmMR3bw,author,@MariaNavarroYT,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCat2qkYvqmtDNEmo2PVuhXw,UCat2qkYvqmtDNEmo2PVuhXw,author,@DoraSalas-j5o,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCbNanjFI51cwGqMAb2rOrBw,UCbNanjFI51cwGqMAb2rOrBw,author,@RosaMontesdeOca777,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCi2KiZq63sRq8Mfbcp-MelQ,UCi2KiZq63sRq8Mfbcp-MelQ,author,@eugeneramirez4405,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,6,1,1,1,1,6.0,1.0,0.0,False
proyeccion_autores,author::UCozFYHN0e_-vlQbX3wQGOug,UCozFYHN0e_-vlQbX3wQGOug,author,@jesusguzman2321,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCp_dAUfv8i3LW3zWc24dLaQ,UCp_dAUfv8i3LW3zWc24dLaQ,author,@MarioCortez-o6v,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCrqXyRsg-_hTosURZ-uvoKg,UCrqXyRsg-_hTosURZ-uvoKg,author,@flornolberto2425,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCtiHFjFu7d5v2XxHnKFUYig,UCtiHFjFu7d5v2XxHnKFUYig,author,@Paul-gf7ec,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCxhtlxPV8AYWaNNyU6S9H8Q,UCxhtlxPV8AYWaNNyU6S9H8Q,author,@WilR-s8r,17,17.0,0.0,0.0513595166163142,0.00304321363359708,3,18,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCCUmP4PlbwgikVFpYwbtRTg,UCCUmP4PlbwgikVFpYwbtRTg,author,@alhvi,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCOY3XpD9qMCRSA8AA8c4CAw,UCOY3XpD9qMCRSA8AA8c4CAw,author,@franciscorodas9686,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCTTILH6QCIxbTnEWxwRqs1g,UCTTILH6QCIxbTnEWxwRqs1g,author,@3762Jorge,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCXO1BBohNWXkK9SBDAG2ySg,UCXO1BBohNWXkK9SBDAG2ySg,author,@JBFlute92,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCXVLc8CmAO813ubM-fLvCDw,UCXVLc8CmAO813ubM-fLvCDw,author,@herminiasaquimux7565,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCXl30Y_upRqbti52fmjK4YA,UCXl30Y_upRqbti52fmjK4YA,author,@capitanfrans,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCcFIBN-rtC3d3hXeuN5TfWw,UCcFIBN-rtC3d3hXeuN5TfWw,author,@DenisRMC,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCc_F88PzGWtA1OPNUEASulA,UCc_F88PzGWtA1OPNUEASulA,author,@rockyscarlet,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCdQAuWwyC99MB7Y02Umj26Q,UCdQAuWwyC99MB7Y02Umj26Q,author,@miguelbran1268,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCefAH1MbvADWUjE9WVcB9EQ,UCefAH1MbvADWUjE9WVcB9EQ,author,@jabriz8152,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UChT7pzGytNd92Nmvi-zuWog,UChT7pzGytNd92Nmvi-zuWog,author,@sparkvalkov,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCkxdJ_yGN2gghOMo2ybQtXQ,UCkxdJ_yGN2gghOMo2ybQtXQ,author,@11223344An,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCwEe1RKlEv1UpNWmWYfSh4w,UCwEe1RKlEv1UpNWmWYfSh4w,author,@marioramirez299,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCxcoDvP-g2_KTZDmVZtvb3w,UCxcoDvP-g2_KTZDmVZtvb3w,author,@angelmartinez9523,15,15.0,0.0,0.2878147029204431,0.003038650949471555,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC2ngpd8UBQu4gcUYy0goAtg,UC2ngpd8UBQu4gcUYy0goAtg,author,@juliohernandez7438,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCAxvOOHQk7dYPOajzFEVtbA,UCAxvOOHQk7dYPOajzFEVtbA,author,@ruddydepaz322,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCIXLDYqR_syskKRJy_x9W9Q,UCIXLDYqR_syskKRJy_x9W9Q,author,@carlitosramirez4739,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCLXYp1Cvc5DLtq5UQL5D9vw,UCLXYp1Cvc5DLtq5UQL5D9vw,author,@jorgecifuentes-m5g,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCO0zwwLWGyDgQmWPJ5Qrr1w,UCO0zwwLWGyDgQmWPJ5Qrr1w,author,@elsalvador3605,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCXN2s7DwTJm33xO-pNkAdaA,UCXN2s7DwTJm33xO-pNkAdaA,author,@edithsan7688,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC_3xuTXvMIWU5MYP9HkJ3vQ,UC_3xuTXvMIWU5MYP9HkJ3vQ,author,@Historia-wm4os,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCfXykdbSU97rj987LDUGfvg,UCfXykdbSU97rj987LDUGfvg,author,@MariaSantos-c8y3h,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCfjhejO7LZy4doXURa7LZCQ,UCfjhejO7LZy4doXURa7LZCQ,author,@HonwayLee-z5g,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCq3mDTTRZnUybct5M9OSXbg,UCq3mDTTRZnUybct5M9OSXbg,author,@MacoMorales-i2i2d,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCvl1tzQeBeGy6efPTRJXSCw,UCvl1tzQeBeGy6efPTRJXSCw,author,@RaulPerez-cw2vi,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCwCfs-2zbD5k0lG-UVg_JBw,UCwCfs-2zbD5k0lG-UVg_JBw,author,@JessicaHuaz-96,12,12.0,0.0,0.2471802618328298,0.002548612704496669,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC5wuDq3U3vRAhOQI3D7gNdw,UC5wuDq3U3vRAhOQI3D7gNdw,author,@allanreneramirezgonzalez534,9,9.0,0.0,0.380110775427996,0.0019228331088015497,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCJp3OrVYcBorC94sKwdch_A,UCJp3OrVYcBorC94sKwdch_A,author,@ULJoshmg2011,9,9.0,0.0,0.380110775427996,0.0019228331088015497,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCVC2QugcI1G4RvlCiUqd1aQ,UCVC2QugcI1G4RvlCiUqd1aQ,author,@rwdm76,9,9.0,0.0,0.380110775427996,0.0019228331088015497,1,276,2,1,1,1,1,2.0,1.0,0.0,False
proyeccion_autores,author::UCZOmq6MwFDVoCaEl99BRRaw,UCZOmq6MwFDVoCaEl99BRRaw,author,@daniloarevalo3170,9,9.0,0.0,0.380110775427996,0.0019228331088015497,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC_6KbBY1bsYXz9fwFS0eQRg,UC_6KbBY1bsYXz9fwFS0eQRg,author,@imrcp5694,9,9.0,0.0,0.380110775427996,0.0019228331088015497,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCjJf-AJKRFFWtiN-CSwkDmA,UCjJf-AJKRFFWtiN-CSwkDmA,author,@2jose82,9,9.0,0.0,0.380110775427996,0.0019228331088015497,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCnU8wO1OurAmGstDw6VGjgQ,UCnU8wO1OurAmGstDw6VGjgQ,author,@cmorera21,9,9.0,0.0,0.380110775427996,0.0019228331088015497,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC094EFEmMSdwVa8NQjjYBXg,UC094EFEmMSdwVa8NQjjYBXg,author,@CelestinoQuej-j7k,6,6.0,0.0,0.33403826787512586,0.0016697553162696444,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC3iIU62XKUOWuqL8BqBzj9A,UC3iIU62XKUOWuqL8BqBzj9A,author,@antonioduarte2288,6,6.0,0.0,0.33403826787512586,0.0016697553162696444,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC4kg7zuTfqQKLd2bkZrSYBA,UC4kg7zuTfqQKLd2bkZrSYBA,author,@zoilagarcia9019,6,6.0,0.0,0.2838368580060423,0.001806375196548455,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC5PrBbmUlQolwqmiru7yZhw,UC5PrBbmUlQolwqmiru7yZhw,author,@lazarochavez8269,6,6.0,0.0,0.33403826787512586,0.0016697553162696444,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UC9Wp6vL5oCU37qC3Aj94WZA,UC9Wp6vL5oCU37qC3Aj94WZA,author,@ManuelSanchez-b8q2z,6,6.0,0.0,0.33403826787512586,0.0016697553162696444,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCBtB5dIyx-C16UN8ClUD2UA,UCBtB5dIyx-C16UN8ClUD2UA,author,@alexmonzon4257,6,6.0,0.0,0.2838368580060423,0.001806375196548455,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCFFrEmn6lPYiWyElpfzTy5Q,UCFFrEmn6lPYiWyElpfzTy5Q,author,@denilsonlopez4083,6,6.0,0.0,0.2838368580060423,0.001806375196548455,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCGm3gRBEHGRJYmtCryZLtDw,UCGm3gRBEHGRJYmtCryZLtDw,author,@JoséLopez-g6k,6,6.0,0.0,0.33403826787512586,0.0016697553162696444,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCHu8x4MVkayU6VgwVKd--MQ,UCHu8x4MVkayU6VgwVKd--MQ,author,@Hernandez-i1o,6,6.0,0.0,0.33403826787512586,0.0016697553162696444,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCLh1Kde4_vI1sTZBkTNP7RQ,UCLh1Kde4_vI1sTZBkTNP7RQ,author,@JoelReynoso-d4r,6,6.0,0.0,0.2838368580060423,0.001806375196548455,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCfRqgt2O-vjzUDMZY_tnxQw,UCfRqgt2O-vjzUDMZY_tnxQw,author,@Williams-Garcia67E,6,6.0,0.0,0.2838368580060423,0.001806375196548455,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCk4O-J1BhoqPmig1KLGJePA,UCk4O-J1BhoqPmig1KLGJePA,author,@lazarobarillas3575,6,6.0,0.0,0.2838368580060423,0.001806375196548455,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCGj2v6Gl5bN8NSrzJMXS-CA,UCGj2v6Gl5bN8NSrzJMXS-CA,author,@juliogutierrez492,5,5.0,0.0,0.2732124874118832,0.0019964490731540488,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCOARn3hnfkB7-_Rwa8Hoqcw,UCOARn3hnfkB7-_Rwa8Hoqcw,author,@nicelol5241,5,5.0,0.0,0.2732124874118832,0.0019964490731540488,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCVhif9eV0f8plICen2DnpKA,UCVhif9eV0f8plICen2DnpKA,author,@blogarteplus,5,5.0,0.0,0.2732124874118832,0.0019964490731540488,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCZIQnb1fkwe39Iw2TAu-bGA,UCZIQnb1fkwe39Iw2TAu-bGA,author,@jorgegomez2237,5,5.0,0.0,0.2732124874118832,0.0019964490731540488,1,276,1,1,1,1,1,1.0,1.0,0.0,False
proyeccion_autores,author::UCyW68EGZey4ao_Vf2cR5Ztg,UCyW68EGZey4ao_Vf2cR5Ztg,author,@ZabalaXabier,5,5.0,0.0,0.2732124874118832,0.0019964490731540488,1,276,1,1,1,1,1,1.0,1.0,0.0,False
