red,node,node_type,degree,weighted_degree
bipartita_autor_video,video::-5puKGEqcUc,video,0,0
bipartita_autor_video,video::-E7OPOLjMug,video,0,0
bipartita_autor_video,video::-KDglrIzRKo,video,0,0
bipartita_autor_video,video::-O4Pa7qS9WQ,video,0,0
bipartita_autor_video,video::0LTLUY7LBlA,video,0,0
bipartita_autor_video,video::0a4_g1R1-aA,video,0,0
bipartita_autor_video,video::0b2vfzXdCqs,video,0,0
bipartita_autor_video,video::0eiVPMexNOo,video,0,0
bipartita_autor_video,video::0iQD8zHxZIg,video,0,0
bipartita_autor_video,video::1-hr8eCOt_I,video,0,0
bipartita_autor_video,video::1HQLJycvzaQ,video,0,0
bipartita_autor_video,video::1kSG-naIgqk,video,0,0
bipartita_autor_video,video::1w9faaYjhyU,video,0,0
bipartita_autor_video,video::1y61Kb9uSbg,video,0,0
bipartita_autor_video,video::1yHN9Ci7pXs,video,0,0
bipartita_autor_video,video::2iqOSL9YguA,video,0,0
bipartita_autor_video,video::2n31FhKmELI,video,0,0
bipartita_autor_video,video::2p23yPpu6aQ,video,0,0
bipartita_autor_video,video::3-jKER3zqcA,video,0,0
bipartita_autor_video,video::3LAwISMokIg,video,0,0
bipartita_autor_video,video::3P2OUk7aGmc,video,0,0
bipartita_autor_video,video::3S3KygWSjAQ,video,0,0
bipartita_autor_video,video::3bU7I_ZpXUk,video,0,0
bipartita_autor_video,video::3onMfRym3OU,video,0,0
bipartita_autor_video,video::45xQLtMlPdo,video,0,0
bipartita_autor_video,video::4DD1nlxWk2s,video,0,0
bipartita_autor_video,video::4FUed7cIhPU,video,0,0
bipartita_autor_video,video::4H6w9FQAcS8,video,0,0
bipartita_autor_video,video::5DRG-WGTq1k,video,0,0
bipartita_autor_video,video::5MFnG5B7ric,video,0,0
bipartita_autor_video,video::5OhxjDvuYbQ,video,0,0
bipartita_autor_video,video::5UNxNfcSzG4,video,0,0
bipartita_autor_video,video::5Y7fntl6Rc8,video,0,0
bipartita_autor_video,video::5nw9G1vwnYY,video,0,0
bipartita_autor_video,video::677N9cx_kKE,video,0,0
bipartita_autor_video,video::6KlI_geqPOI,video,0,0
bipartita_autor_video,video::6Wf0ItQUaDU,video,0,0
bipartita_autor_video,video::6y3KQmmg3Oc,video,0,0
bipartita_autor_video,video::6z2Psav9Onw,video,0,0
bipartita_autor_video,video::74F3Mn_NWoE,video,0,0
bipartita_autor_video,video::7JerBdHtkWA,video,0,0
bipartita_autor_video,video::7hfUg8Z-W2o,video,0,0
bipartita_autor_video,video::7kuHyjwuE_o,video,0,0
bipartita_autor_video,video::7mdtGeIHQnE,video,0,0
bipartita_autor_video,video::8CuQ2_HTaN0,video,0,0
bipartita_autor_video,video::8n6momRcC04,video,0,0
bipartita_autor_video,video::90oVm0P4_9Q,video,0,0
bipartita_autor_video,video::9BIrwWQUdb8,video,0,0
bipartita_autor_video,video::9Jacxvi9umU,video,0,0
bipartita_autor_video,video::9XFVeHiWDTo,video,0,0
bipartita_autor_video,video::9h7d1iDFaqo,video,0,0
bipartita_autor_video,video::9wHujSu-nbQ,video,0,0
bipartita_autor_video,video::AHzfpOL5sgw,video,0,0
bipartita_autor_video,video::Aa7hIDCRh3g,video,0,0
bipartita_autor_video,video::AakUTlieyH0,video,0,0
bipartita_autor_video,video::Ab0RrbzxyBU,video,0,0
bipartita_autor_video,video::AlbPEU3rbZs,video,0,0
bipartita_autor_video,video::ArljwpsURdY,video,0,0
bipartita_autor_video,video::B60bWqpVUIE,video,0,0
bipartita_autor_video,video::BLc_KXPng9g,video,0,0
bipartita_autor_video,video::BUNeDEi0yVU,video,0,0
bipartita_autor_video,video::BW41jT3t3oI,video,0,0
bipartita_autor_video,video::BbAeamItalk,video,0,0
bipartita_autor_video,video::Bdn2nxDqQ90,video,0,0
bipartita_autor_video,video::Bi34XvRV6AM,video,0,0
bipartita_autor_video,video::BnZFUzpEDe4,video,0,0
bipartita_autor_video,video::Boj5GILjbI0,video,0,0
bipartita_autor_video,video::Bp4LtQT8Hk0,video,0,0
bipartita_autor_video,video::C5hJmAhpMMQ,video,0,0
bipartita_autor_video,video::C8wk4HWwWyM,video,0,0
bipartita_autor_video,video::CDg6kLRfiqQ,video,0,0
bipartita_autor_video,video::CJQ46Hr4HcU,video,0,0
bipartita_autor_video,video::D3fRGjqHeHI,video,0,0
bipartita_autor_video,video::D4CEpAfkkPI,video,0,0
bipartita_autor_video,video::DBvMeKT4gzo,video,0,0
bipartita_autor_video,video::DC1_qrLUvHI,video,0,0
bipartita_autor_video,video::DMAKF8n0XJs,video,0,0
bipartita_autor_video,video::DX5eT-hVU8Q,video,0,0
bipartita_autor_video,video::DkxSkQipYwo,video,0,0
bipartita_autor_video,video::EGfy1BxGLIk,video,0,0
bipartita_autor_video,video::ELhvo8YnYnI,video,0,0
bipartita_autor_video,video::EQDcEgFpXCk,video,0,0
bipartita_autor_video,video::EZfm-05qtWo,video,0,0
bipartita_autor_video,video::F72Rdq5crG4,video,0,0
bipartita_autor_video,video::FEc1BCuBiDg,video,0,0
bipartita_autor_video,video::FQP4JTo9ShA,video,0,0
bipartita_autor_video,video::FU5zLTb4inc,video,0,0
bipartita_autor_video,video::Fapc1-8m5Zc,video,0,0
bipartita_autor_video,video::Fb2Ccfq5S9w,video,0,0
bipartita_autor_video,video::FuTz67jS7m0,video,0,0
bipartita_autor_video,video::G2u4Rbq7zU4,video,0,0
bipartita_autor_video,video::GgU7qhmf020,video,0,0
bipartita_autor_video,video::GjGMSFSE1gY,video,0,0
bipartita_autor_video,video::HMJXf1VdM5E,video,0,0
bipartita_autor_video,video::H_TGv_cMwww,video,0,0
bipartita_autor_video,video::I277M6i4jnY,video,0,0
bipartita_autor_video,video::IZLflL4Hgco,video,0,0
bipartita_autor_video,video::IcF9rRdAtp8,video,0,0
bipartita_autor_video,video::J6ctng-yAnI,video,0,0
bipartita_autor_video,video::JErfmk-TlRg,video,0,0
bipartita_autor_video,video::J_HBzJUTOus,video,0,0
bipartita_autor_video,video::JdxHJkQjM50,video,0,0
bipartita_autor_video,video::JgmCtBQWNL8,video,0,0
bipartita_autor_video,video::Jr1hJ92H_Nc,video,0,0
bipartita_autor_video,video::K1IA6oTGws8,video,0,0
bipartita_autor_video,video::K2qWcueeMOc,video,0,0
bipartita_autor_video,video::K50uijsHnAM,video,0,0
bipartita_autor_video,video::KIO6wIJXYY0,video,0,0
bipartita_autor_video,video::KWCyMd4dxkY,video,0,0
bipartita_autor_video,video::KkNQhX_kg8A,video,0,0
bipartita_autor_video,video::LRzZy8xBrjA,video,0,0
bipartita_autor_video,video::LeN6wpNIB-4,video,0,0
bipartita_autor_video,video::LqY_vAsa4PY,video,0,0
bipartita_autor_video,video::MMECHN8SFNw,video,0,0
bipartita_autor_video,video::MRJ9mKnXR9M,video,0,0
bipartita_autor_video,video::MdIa2Dtj77I,video,0,0
bipartita_autor_video,video::Mh94uXZvCLo,video,0,0
bipartita_autor_video,video::Mme4XikKnlc,video,0,0
bipartita_autor_video,video::N1QkRu38BFE,video,0,0
bipartita_autor_video,video::NCvoO61aIfw,video,0,0
bipartita_autor_video,video::NcIcixCdQH4,video,0,0
bipartita_autor_video,video::Nc_Iy0MriYw,video,0,0
bipartita_autor_video,video::NnKpTEfhWjI,video,0,0
bipartita_autor_video,video::O6gI0ooBM3E,video,0,0
bipartita_autor_video,video::OXf_VvvyIDw,video,0,0
bipartita_autor_video,video::OgOICSTSa7k,video,0,0
bipartita_autor_video,video::On7jqOm1bpg,video,0,0
bipartita_autor_video,video::Oy6sKBhduu4,video,0,0
bipartita_autor_video,video::Oztw_Hta52I,video,0,0
bipartita_autor_video,video::PMaSDoG0H1U,video,0,0
bipartita_autor_video,video::Pg1qw0KJI4E,video,0,0
bipartita_autor_video,video::Q-MNTYsZgk4,video,0,0
bipartita_autor_video,video::Q7j1OUxkn9w,video,0,0
bipartita_autor_video,video::Q7nhEeibBK4,video,0,0
bipartita_autor_video,video::QUG4etpjgos,video,0,0
bipartita_autor_video,video::Qc_oHqe4Cjc,video,0,0
bipartita_autor_video,video::R-fRv_WoZOE,video,0,0
bipartita_autor_video,video::RIpKKQh26cg,video,0,0
bipartita_autor_video,video::RjG-y7Y2-k4,video,0,0
bipartita_autor_video,video::Rk-3ks9mh3o,video,0,0
bipartita_autor_video,video::ShYWqmOpjFk,video,0,0
bipartita_autor_video,video::SryjaiL2B4Q,video,0,0
bipartita_autor_video,video::THY2YBne3QE,video,0,0
bipartita_autor_video,video::TSID63-IC3Y,video,0,0
bipartita_autor_video,video::TTijnAoFnzY,video,0,0
bipartita_autor_video,video::TXlMv6bt25w,video,0,0
bipartita_autor_video,video::TnZGNY1RsJE,video,0,0
bipartita_autor_video,video::UDFS8gl80h8,video,0,0
bipartita_autor_video,video::UTf26hS1UJ8,video,0,0
bipartita_autor_video,video::UcvHq8j-J38,video,0,0
bipartita_autor_video,video::UhL9y3KUl8E,video,1,1
bipartita_autor_video,video::UzeOcBM9cuU,video,0,0
bipartita_autor_video,video::VfBrLONPnFM,video,0,0
bipartita_autor_video,video::VgcpKa1h_2Q,video,0,0
bipartita_autor_video,video::VuIl4tjeKGQ,video,0,0
bipartita_autor_video,video::W415t12o3DA,video,0,0
bipartita_autor_video,video::WQcgx8rs0Qo,video,0,0
bipartita_autor_video,video::WXA2Apo79jA,video,0,0
bipartita_autor_video,video::WXgGL9rZUHo,video,0,0
bipartita_autor_video,video::XLkVzqqL34Q,video,0,0
bipartita_autor_video,video::XVZM15KVXjM,video,0,0
bipartita_autor_video,video::X_FAIef8qlE,video,1,1
bipartita_autor_video,video::XktDG8dmcd0,video,0,0
bipartita_autor_video,video::YJohmVLc9QA,video,0,0
bipartita_autor_video,video::YLFXK2c60Xc,video,0,0
bipartita_autor_video,video::YSsECnqTVik,video,0,0
bipartita_autor_video,video::ZHJoIah2Owo,video,0,0
bipartita_autor_video,video::ZNwStkzWgso,video,0,0
bipartita_autor_video,video::ZPBiWdHXg20,video,0,0
bipartita_autor_video,video::ZS74P3DnykA,video,0,0
bipartita_autor_video,video::Z_pWnOi7oRw,video,0,0
bipartita_autor_video,video::ZhrDgVZkhg4,video,0,0
bipartita_autor_video,video::_1VIxOLyaUQ,video,0,0
bipartita_autor_video,video::_3kK0or6QI0,video,0,0
bipartita_autor_video,video::_Lcbi4NCHRA,video,0,0
bipartita_autor_video,video::_NSq2q0mzCY,video,0,0
bipartita_autor_video,video::_cUZT7LMKE0,video,0,0
bipartita_autor_video,video::a2zgl-1KZwY,video,0,0
bipartita_autor_video,video::a3QGSpNx9Mg,video,0,0
bipartita_autor_video,video::a6QFfhpY53g,video,0,0
bipartita_autor_video,video::aRKgOSxgsF0,video,0,0
bipartita_autor_video,video::aSbvMYJhmCc,video,0,0
bipartita_autor_video,video::a_kAe9IhBbo,video,0,0
bipartita_autor_video,video::ahicr7fQREY,video,0,0
bipartita_autor_video,video::almmnboHkwM,video,0,0
bipartita_autor_video,video::anFbrgqxdzY,video,0,0
bipartita_autor_video,video::aoz2j4TTl4E,video,0,0
bipartita_autor_video,video::bBz8nX4pMxc,video,0,0
bipartita_autor_video,video::bMoENbSBSNs,video,0,0
bipartita_autor_video,video::bg1KCMaIrRM,video,0,0
bipartita_autor_video,video::bzosgvntOXU,video,0,0
bipartita_autor_video,video::cl3Rpw9MstQ,video,0,0
bipartita_autor_video,video::cpoiRUtF9uU,video,0,0
bipartita_autor_video,video::csqia7f3OIE,video,0,0
bipartita_autor_video,video::d-V_Aw1t6nI,video,0,0
bipartita_autor_video,video::dJcNu9YYwh4,video,0,0
bipartita_autor_video,video::dLctzx8qCgA,video,0,0
bipartita_autor_video,video::dWhSTyhegeQ,video,0,0
bipartita_autor_video,video::dccwBXfxxiI,video,0,0
bipartita_autor_video,video::dsyLiSCrwcU,video,0,0
bipartita_autor_video,video::dvy9rQpqLWY,video,0,0
bipartita_autor_video,video::dya9nbxqWXE,video,0,0
bipartita_autor_video,video::ebbgBtNrRz8,video,0,0
bipartita_autor_video,video::ewdf3q1tuCA,video,0,0
bipartita_autor_video,video::fBljA_npiMs,video,0,0
bipartita_autor_video,video::fenMcON-DjY,video,0,0
bipartita_autor_video,video::ffguGnMImL0,video,0,0
bipartita_autor_video,video::g0aCNpZaAZ8,video,0,0
bipartita_autor_video,video::gF42rhVhP8w,video,0,0
bipartita_autor_video,video::gbcggAMJczg,video,0,0
bipartita_autor_video,video::go4jAhCJS0w,video,0,0
bipartita_autor_video,video::hGOvuWe8P3Q,video,0,0
bipartita_autor_video,video::hy0mwEHr6V0,video,0,0
bipartita_autor_video,video::iBX5DMQSf3s,video,0,0
bipartita_autor_video,video::iCbGedZRRE8,video,0,0
bipartita_autor_video,video::iEmScdnYQdg,video,0,0
bipartita_autor_video,video::iWYddxEszoM,video,0,0
bipartita_autor_video,video::iacCQ4VyWWc,video,0,0
bipartita_autor_video,video::ifJFNGT4azU,video,0,0
bipartita_autor_video,video::j4akBH678fw,video,0,0
bipartita_autor_video,video::jQGvhMPMuAI,video,0,0
bipartita_autor_video,video::jSw-nFh94qQ,video,0,0
bipartita_autor_video,video::kaZgtwqwLrI,video,0,0
bipartita_autor_video,video::kjwvEESqSHA,video,0,0
bipartita_autor_video,video::l-mH80ygqFY,video,0,0
bipartita_autor_video,video::lAsODhYGcTE,video,0,0
bipartita_autor_video,video::lNuxq8OKCpc,video,0,0
bipartita_autor_video,video::lYyGqHAL5nM,video,0,0
bipartita_autor_video,video::lkdwGwrJKeM,video,0,0
bipartita_autor_video,video::mCoOL2p0il4,video,0,0
bipartita_autor_video,video::mPtR2HskBTE,video,0,0
bipartita_autor_video,video::mQH6bhmp_LY,video,0,0
bipartita_autor_video,video::n31eyGuRKqo,video,0,0
bipartita_autor_video,video::n4xHxJPNr78,video,0,0
bipartita_autor_video,video::nKJhNH86HGE,video,0,0
bipartita_autor_video,video::nPbC8-Ebat4,video,0,0
bipartita_autor_video,video::ncOU7iZR5jY,video,0,0
bipartita_autor_video,video::nhhXiHI4rrw,video,0,0
bipartita_autor_video,video::nv6wMdQ997Q,video,0,0
bipartita_autor_video,video::pNInRBsPbHE,video,0,0
bipartita_autor_video,video::qFsSnnRdJBg,video,0,0
bipartita_autor_video,video::qrdEegnTnaY,video,0,0
bipartita_autor_video,video::rNpBtQXUMbE,video,0,0
bipartita_autor_video,video::rQEb4el3Lok,video,0,0
bipartita_autor_video,video::rSQKmOX1Tfc,video,0,0
bipartita_autor_video,video::rjFut_yJcr8,video,0,0
bipartita_autor_video,video::s0eco-BofOs,video,1,1
bipartita_autor_video,video::sAPrXzrdstM,video,0,0
bipartita_autor_video,video::soZMwC0Cj18,video,0,0
bipartita_autor_video,video::tEfZlrP4L5I,video,0,0
bipartita_autor_video,video::tK__qZZ-H5w,video,0,0
bipartita_autor_video,video::tXLhWHWGaao,video,0,0
bipartita_autor_video,video::tb6LaOWGAIo,video,0,0
bipartita_autor_video,video::tcAQGuuo_Uc,video,0,0
bipartita_autor_video,video::tg2QuZFdn4c,video,0,0
bipartita_autor_video,video::tmvTbeQNCTI,video,0,0
bipartita_autor_video,video::tqcZFVSXARQ,video,0,0
bipartita_autor_video,video::vA6p51f14J4,video,0,0
bipartita_autor_video,video::vCtk_0NzB3s,video,0,0
bipartita_autor_video,video::vDVXM8ODuzM,video,0,0
bipartita_autor_video,video::vNUiF-stTdo,video,0,0
bipartita_autor_video,video::vp9MPfDG6AE,video,0,0
bipartita_autor_video,video::vqcF9RFMOLQ,video,0,0
bipartita_autor_video,video::w57G_5jsqtU,video,0,0
bipartita_autor_video,video::wS6yC3yOAeA,video,0,0
bipartita_autor_video,video::wVncmfsugww,video,0,0
bipartita_autor_video,video::wYZPaJdVuhE,video,0,0
bipartita_autor_video,video::wm1f52Mvzag,video,0,0
bipartita_autor_video,video::wpYwX-bGoz0,video,0,0
bipartita_autor_video,video::x9TPnjUeuoo,video,0,0
bipartita_autor_video,video::xEcC_aMDhAk,video,0,0
bipartita_autor_video,video::xQgP0n8hVSI,video,0,0
bipartita_autor_video,video::x_CB0ZRLQTA,video,0,0
bipartita_autor_video,video::y8XMbMxMF8E,video,0,0
bipartita_autor_video,video::yCmBtmOm6nw,video,0,0
bipartita_autor_video,video::zfJlUXRSaCU,video,0,0
bipartita_autor_video,video::zweosulrwA8,video,1,1
bipartita_autor_video,video::zyA0BpEYcQU,video,0,0
bipartita_autor_video,author::UC-HeUTT6_g-VoiWds2a4H-w,author,1,1
bipartita_autor_video,author::UC-Iul5tDYH_oiAMXQH-KaaQ,author,1,1
bipartita_autor_video,author::UC-QOpE7GOxlXcHZ8b7HbQKA,author,1,2
bipartita_autor_video,author::UC-fiZBS5Gp1eCJd9ucgWnCg,author,1,1
bipartita_autor_video,author::UC-hfX8J5JPJ-dfuakzegMLA,author,1,1
bipartita_autor_video,author::UC-jS_kA9w-OmpupXDx156Rg,author,1,1
bipartita_autor_video,author::UC-pNP6RMFuLg_-x7Ah_0kEA,author,1,1
bipartita_autor_video,author::UC094EFEmMSdwVa8NQjjYBXg,author,1,1
bipartita_autor_video,author::UC0HvfEWozTHbwl_iEmJNvVA,author,1,1
bipartita_autor_video,author::UC0RpuMwkDKJYqgKHtsJRuWQ,author,1,1
bipartita_autor_video,author::UC0aEyakBPqcBkVJiErfSupQ,author,1,1
bipartita_autor_video,author::UC14qlobYKqD-DO0j6b75lcA,author,1,1
bipartita_autor_video,author::UC1DpqK6vaPEkBOMNvypsKYg,author,1,1
bipartita_autor_video,author::UC1NiEdJ7gk6FlDexIalWnGg,author,1,1
bipartita_autor_video,author::UC1WlJfQmaIskYhP4gmWoamw,author,1,1
bipartita_autor_video,author::UC1Y7x3h0c95Z8kUhi-Tzaeg,author,1,1
bipartita_autor_video,author::UC1vr9aaMI2crB0NvwFHUeoQ,author,1,1
bipartita_autor_video,author::UC2Y_EHWQKevubk4vOEBBFxw,author,1,1
bipartita_autor_video,author::UC2ngpd8UBQu4gcUYy0goAtg,author,1,1
bipartita_autor_video,author::UC2weSE8rpqkGMOp6StYtVfg,author,1,1
bipartita_autor_video,author::UC32oozucwCF3q8d4m8fyOUg,author,1,1
bipartita_autor_video,author::UC3E9mAgP7VoAE5mZoAexl5g,author,1,1
bipartita_autor_video,author::UC3MYTqpQqlWBuCB7Th0e0PA,author,1,1
bipartita_autor_video,author::UC3NMzdMYryaw82kPTnsaljg,author,1,1
bipartita_autor_video,author::UC3UVO7pTbeYvZ3ILEyRDskQ,author,1,1
bipartita_autor_video,author::UC3XTwHxygNCgjndsg-UiCQA,author,1,3
bipartita_autor_video,author::UC3YpzAr7pcdKC7BVFEpYzog,author,1,1
bipartita_autor_video,author::UC3iIU62XKUOWuqL8BqBzj9A,author,1,1
bipartita_autor_video,author::UC3qn1yJA5PeW9rkGPatQxiw,author,1,1
bipartita_autor_video,author::UC4Avya4kmR4Q0FrfFdBozSQ,author,1,1
bipartita_autor_video,author::UC4cXueR2bKGFJV0Fk76gwmA,author,1,1
bipartita_autor_video,author::UC4kg7zuTfqQKLd2bkZrSYBA,author,1,1
bipartita_autor_video,author::UC4wq3DcbfaG6dtCqn8Oyu3w,author,1,1
bipartita_autor_video,author::UC5H8ASmMC9WrURmzeB4ySog,author,1,5
bipartita_autor_video,author::UC5PrBbmUlQolwqmiru7yZhw,author,1,1
bipartita_autor_video,author::UC5PyGvSfFM--OVKmQ3COu6g,author,1,1
bipartita_autor_video,author::UC5bG9nc_JV3FsNP2KseQiYw,author,1,1
bipartita_autor_video,author::UC5fvhAfm89JH8eDFdvc0xYw,author,1,1
bipartita_autor_video,author::UC5hvEnRUzI4Kfvwnyi4QxqQ,author,1,1
bipartita_autor_video,author::UC5wuDq3U3vRAhOQI3D7gNdw,author,1,1
bipartita_autor_video,author::UC63tFvbQ_hJhGDi2nbjssjw,author,1,1
bipartita_autor_video,author::UC650pRT-OYzny3GwOH8Cgfw,author,1,1
bipartita_autor_video,author::UC6PvO1_k5lHKGdAPo5_C6TA,author,1,1
bipartita_autor_video,author::UC6Uj1FT5JjDSF8vudvDxPAA,author,1,1
bipartita_autor_video,author::UC6YSZqL0vEcI-niPKIMUGfw,author,1,1
bipartita_autor_video,author::UC6xI_MOaxajIWpoP8BH6E_Q,author,1,1
bipartita_autor_video,author::UC72gBAtyb_VXQlYDcFrh6oQ,author,1,3
bipartita_autor_video,author::UC7IMsCxfZyWN7YQo8-JYa6Q,author,1,2
bipartita_autor_video,author::UC7VUuJr9cGh845CmTvf7TlQ,author,1,1
bipartita_autor_video,author::UC7dadZG7kkGYnsNu6td0FbA,author,1,1
bipartita_autor_video,author::UC816IGbFCZinfYS1LRDaaHg,author,1,1
bipartita_autor_video,author::UC8F2V63KZ4ZEay6opX2hAQw,author,1,1
bipartita_autor_video,author::UC8G5cJONY8L9voMyBW8Eoug,author,1,1
bipartita_autor_video,author::UC8r11yOugM2NuRfitQOxLLg,author,1,1
bipartita_autor_video,author::UC8xlJWNHz1V_W6q3fbuQH8g,author,1,1
bipartita_autor_video,author::UC95PSMouTx2N5CbSq0hIyrQ,author,1,1
bipartita_autor_video,author::UC9Wp6vL5oCU37qC3Aj94WZA,author,1,1
bipartita_autor_video,author::UC9vMq1YF-e7C-VO0SHkbUTA,author,1,4
bipartita_autor_video,author::UC9xr9QvIcDvoZNUX5f-jaZw,author,1,1
bipartita_autor_video,author::UCA93ym2TXs_Ibyxb4Vcn-6Q,author,1,1
bipartita_autor_video,author::UCAKuKvcbfnBD3kF5njNu-IA,author,1,1
bipartita_autor_video,author::UCAV7QIjYhbDJaycQycM_0eQ,author,1,1
bipartita_autor_video,author::UCAlzM_N6xBlMYmM8EBzX86Q,author,1,1
bipartita_autor_video,author::UCAmtbUiIrUIhikru0ZoTFig,author,1,1
bipartita_autor_video,author::UCAxvOOHQk7dYPOajzFEVtbA,author,1,2
bipartita_autor_video,author::UCB5p8a5gklc80jJItP6xTHg,author,1,1
bipartita_autor_video,author::UCBlm80VQ4YoV3bUJR_XhkaQ,author,1,2
bipartita_autor_video,author::UCBtB5dIyx-C16UN8ClUD2UA,author,1,1
bipartita_autor_video,author::UCCBYcToQ2dwkd6TJh0FSyDg,author,1,1
bipartita_autor_video,author::UCCUmP4PlbwgikVFpYwbtRTg,author,1,1
bipartita_autor_video,author::UCCaYwkkbQGcvFoUmothVdQQ,author,1,1
bipartita_autor_video,author::UCDIMztpVm7G27qBuiWuT6oQ,author,1,1
bipartita_autor_video,author::UCDPWkUX3sNNaCx-m1dV4glA,author,1,1
bipartita_autor_video,author::UCDQaQv0hr2SS_PO-CMEwVHg,author,1,1
bipartita_autor_video,author::UCDUffaruH6dyUnUGwsTKpgg,author,1,1
bipartita_autor_video,author::UCDftMWXQoJ6nONfY7GVOVjg,author,1,1
bipartita_autor_video,author::UCDlr1VadSucIZgZ171pRBjQ,author,1,1
bipartita_autor_video,author::UCDrmf9y9nLgFY5wnA2hTuGA,author,1,1
bipartita_autor_video,author::UCEHXl4VvvVpq-_4xC5tsbhg,author,1,1
bipartita_autor_video,author::UCEgEQmRbtL5fwr9_DqAC--g,author,1,1
bipartita_autor_video,author::UCErZPJpHmLCsXs8ZWkAUupQ,author,1,1
bipartita_autor_video,author::UCFFrEmn6lPYiWyElpfzTy5Q,author,1,1
bipartita_autor_video,author::UCFOxCyF926Y9eHhMeVoWLzw,author,1,1
bipartita_autor_video,author::UCFUuDARXdmmIrLppEqf-rFg,author,1,1
bipartita_autor_video,author::UCFhxtoeARHPnXXPcDrOU3Xg,author,1,1
bipartita_autor_video,author::UCFjudnPLoaSL1BaRuLahyHg,author,1,3
bipartita_autor_video,author::UCFoIAE8k82D6AV-8gjjKaNg,author,1,1
bipartita_autor_video,author::UCFxE8GbokBrBsPEKM1xrOjQ,author,1,1
bipartita_autor_video,author::UCFybmWapGvBKcQod7cPPH9w,author,1,1
bipartita_autor_video,author::UCGGHbtfbbe0o68etrOf0qxw,author,1,1
bipartita_autor_video,author::UCGX_UbAQOXGZknv5iqklwTA,author,1,1
bipartita_autor_video,author::UCGZMgmM92E3njyXNe9-kjAQ,author,1,1
bipartita_autor_video,author::UCGj2v6Gl5bN8NSrzJMXS-CA,author,1,1
bipartita_autor_video,author::UCGm3gRBEHGRJYmtCryZLtDw,author,1,1
bipartita_autor_video,author::UCGqKxQS-z3NZzZF-2w338AA,author,1,1
bipartita_autor_video,author::UCGzXwyCzMzGmjmCbH3Hg01Q,author,1,1
bipartita_autor_video,author::UCHGd14aYuZZShLD73dkk6mg,author,1,1
bipartita_autor_video,author::UCHMQ_lDhibZ-XZ_3fo6oxwg,author,1,1
bipartita_autor_video,author::UCHbwIx9pmQuf7i-4_xO2EpA,author,1,1
bipartita_autor_video,author::UCHhHUjaMAZ8SiXdCUCj9DkQ,author,1,2
bipartita_autor_video,author::UCHu8x4MVkayU6VgwVKd--MQ,author,1,1
bipartita_autor_video,author::UCIUhbSCy3-SGRe5UtqM4fzQ,author,1,1
bipartita_autor_video,author::UCIXLDYqR_syskKRJy_x9W9Q,author,1,1
bipartita_autor_video,author::UCIgoiXdIKJyUGmUoH2Lxdzg,author,1,1
bipartita_autor_video,author::UCIp19h9igblA2YKfSLPDAug,author,1,1
bipartita_autor_video,author::UCJp3OrVYcBorC94sKwdch_A,author,1,1
bipartita_autor_video,author::UCJxJC56BSAX-ArD0NAb9qnQ,author,1,1
bipartita_autor_video,author::UCKDR0f2fu2UzWL8mBv5-BHw,author,1,1
bipartita_autor_video,author::UCKVzDUqbtdSMBcexaEtMmzQ,author,1,1
bipartita_autor_video,author::UCL13XhnRzbGokEkCkEOb0-g,author,1,2
bipartita_autor_video,author::UCL1MT278vSaQ83ZDkVWn1gw,author,1,1
bipartita_autor_video,author::UCLFdHr9BEbXHkoJopbEPLZw,author,1,2
bipartita_autor_video,author::UCLXYp1Cvc5DLtq5UQL5D9vw,author,1,1
bipartita_autor_video,author::UCLggDc_a5HriXv7I1h02sOA,author,1,2
bipartita_autor_video,author::UCLh1Kde4_vI1sTZBkTNP7RQ,author,1,1
bipartita_autor_video,author::UCN2N_wYOw6fMwCeSzdXLPIw,author,1,1
bipartita_autor_video,author::UCN6qbfPSzFtjhqUDZ3Cv3CQ,author,1,1
bipartita_autor_video,author::UCNBnKqWf4d-rS4HwJRQljmQ,author,1,2
bipartita_autor_video,author::UCNIeXbV_mEwpa412h1aqUWw,author,1,3
bipartita_autor_video,author::UCNiMNUJvaRJb0_QLClqwVnA,author,1,1
bipartita_autor_video,author::UCNkcuy42zEwddwEcOd_HpnA,author,1,1
bipartita_autor_video,author::UCNpt5CQlTzNjlAKY6CJtClQ,author,1,1
bipartita_autor_video,author::UCO0zwwLWGyDgQmWPJ5Qrr1w,author,1,1
bipartita_autor_video,author::UCOARn3hnfkB7-_Rwa8Hoqcw,author,1,1
bipartita_autor_video,author::UCOLGv5Pf6BF2wFcwUzgcvHg,author,1,2
bipartita_autor_video,author::UCOLHH4ZpMxPYF-Q6e6wvn5A,author,1,1
bipartita_autor_video,author::UCOS8ViEkccrTZx2w2ccxotA,author,1,1
bipartita_autor_video,author::UCOY3XpD9qMCRSA8AA8c4CAw,author,1,1
bipartita_autor_video,author::UCOcUI5XkTYNMSFhZNMIPpGg,author,1,1
bipartita_autor_video,author::UCOh6DaZC_x9HASnlRylEMfw,author,1,1
bipartita_autor_video,author::UCPLW0HE3siElqCgXfgWxMqg,author,1,1
bipartita_autor_video,author::UCPNXmbOBVeC4HS-xemvcPtQ,author,1,1
bipartita_autor_video,author::UCPZueDLrCS4BmTBRMA4q0fA,author,1,1
bipartita_autor_video,author::UCQIdKuZ-OzuFqy0KjGrgesg,author,1,1
bipartita_autor_video,author::UCQM2tCKRRytVDRxNUfCDqQQ,author,1,1
