red,node,node_id,node_type,label,grado,grado_ponderado,intermediacion,armonica,pagerank,componente,componente_tamano,channel_name,category,comentarios,autores_unicos,autores_compartidos,proporcion_audiencia_compartida,videos_conectados,canales_conectados,categorias_conectadas,view_count
proyeccion_videos,video::GjGMSFSE1gY,GjGMSFSE1gY,video,"“Gracias a dios, no hay reelección” 🤡",0,0.0,0.0,0.0,0.0028620758795720952,95,1,Quorum,News & Politics,0,0,0,0.0,0,0,0,130
proyeccion_videos,video::HMJXf1VdM5E,HMJXf1VdM5E,video,Lluvia inusual de Martes Santo provoca inundaciones en zona 1 de Villa Nueva,0,0.0,0.0,0.0,0.0028620758795720952,96,1,PrensaLibreOficial,News & Politics,0,0,0,0.0,0,0,0,1688
proyeccion_videos,video::H_TGv_cMwww,H_TGv_cMwww,video,PMT: La fuerza laboral reguladora del tránsito más grande,0,0.0,0.0,0.0,0.0028620758795720952,97,1,Municipalidad de Guatemala,News & Politics,0,0,0,0.0,0,0,0,2383
proyeccion_videos,video::I277M6i4jnY,I277M6i4jnY,video,Gestión del Riesgo de Desastres desde las comunidades.,0,0.0,0.0,0.0,0.0028620758795720952,98,1,Gobierno de la República de Guatemala,Entertainment,0,0,0,0.0,0,0,0,242
proyeccion_videos,video::IZLflL4Hgco,IZLflL4Hgco,video,El ciudadano Toriello da un paso al frente,0,0.0,0.0,0.0,0.0028620758795720952,99,1,TanGente Podcast,Entertainment,0,0,0,0.0,0,0,0,28013
proyeccion_videos,video::IcF9rRdAtp8,IcF9rRdAtp8,video,Ministro de Comunicaciones Alejandro Sinibaldi realiza supervisión en la Ruta CA-1 Occidente,0,0.0,0.0,0.0,0.0028620758795720952,100,1,Ministerio de Comunicaciones Infraestructura y Vivienda,People & Blogs,0,0,0,0.0,0,0,0,211
proyeccion_videos,video::J6ctng-yAnI,J6ctng-yAnI,video,CIV PROVIAL GRADUACIÓN XV PROMOCIÓN BRIGADAS 140619,0,0.0,0.0,0.0,0.0028620758795720952,101,1,CIV -Ministerio de Comunicaciones,People & Blogs,0,0,0,0.0,0,0,0,2981
proyeccion_videos,video::JErfmk-TlRg,JErfmk-TlRg,video,Rendición de Cuentas - Primer Cuatrimestre 2023,0,0.0,0.0,0.0,0.0028620758795720952,102,1,CIV -Ministerio de Comunicaciones,People & Blogs,0,0,0,0.0,0,0,0,32
proyeccion_videos,video::J_HBzJUTOus,J_HBzJUTOus,video,Presentan estrategia nacional para prevenir violencia durante recorridos de antorchas,0,0.0,0.0,0.0,0.0028620758795720952,103,1,Ministerio de Gobernación,News & Politics,0,0,0,0.0,0,0,0,17
proyeccion_videos,video::JdxHJkQjM50,JdxHJkQjM50,video,🚡 ¿Cómo va avanzando #AeroMetroGT?,0,0.0,0.0,0.0,0.0028620758795720952,104,1,Municipalidad de Guatemala,News & Politics,0,0,0,0.0,0,0,0,20901
proyeccion_videos,video::JgmCtBQWNL8,JgmCtBQWNL8,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,0.0,0.0,0.0,0.0028620758795720952,105,1,Gobierno de la República de Guatemala,Entertainment,0,0,0,0.0,0,0,0,1165
proyeccion_videos,video::JkpVO1hx2f8,JkpVO1hx2f8,video,10 Preguntas a un año del Paro Nacional,0,0.0,0.0,0.0,0.0028620758795720952,106,1,Quorum,News & Politics,3,3,0,0.0,0,0,0,673
proyeccion_videos,video::Jr1hJ92H_Nc,Jr1hJ92H_Nc,video,"#SinMáscaras | GUERRA SUCIA PERO SUCIA EN SERIO LLEGA A TV AZTECA CON AMPARO, CAMIN Y CASTAÑEDA",0,0.0,0.0,0.0,0.0028620758795720952,107,1,Manuel Pedrero,News & Politics,0,0,0,0.0,0,0,0,62941
proyeccion_videos,video::K1IA6oTGws8,K1IA6oTGws8,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,108,1,Diario de Centro América,News & Politics,0,0,0,0.0,0,0,0,530
proyeccion_videos,video::K2qWcueeMOc,K2qWcueeMOc,video,#EnvivoDCA | Conferencia de prensa de Gobierno de Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,109,1,Diario de Centro América,News & Politics,0,0,0,0.0,0,0,0,802
proyeccion_videos,video::K50uijsHnAM,K50uijsHnAM,video,Informe desde Ciudad de Guatemala: crisis de seguridad tras ataques contra la Policía,0,0.0,0.0,0.0,0.0028620758795720952,110,1,FRANCE 24 Español,News & Politics,0,0,0,0.0,0,0,0,135249
proyeccion_videos,video::KIO6wIJXYY0,KIO6wIJXYY0,video,"Se tiene que cambiar el sistema electoral en Guatemala, asegura exfiscal",0,0.0,0.0,0.0,0.0028620758795720952,111,1,CNN en Español,News & Politics,0,0,0,0.0,0,0,0,16830
proyeccion_videos,video::KWCyMd4dxkY,KWCyMd4dxkY,video,Recorrido de los 21K BAM de la Municipalidad de Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,112,1,Municipalidad de Guatemala,News & Politics,0,0,0,0.0,0,0,0,13077
proyeccion_videos,video::KkNQhX_kg8A,KkNQhX_kg8A,video,🇬🇹HISTORIA de GUATEMALA en 17 minutos🇬🇹 - El Mapa de Sebas,0,0.0,0.0,0.0,0.0028620758795720952,113,1,El Mapa de Sebas,Education,0,0,0,0.0,0,0,0,749356
proyeccion_videos,video::LRzZy8xBrjA,LRzZy8xBrjA,video,Conferencia de prensa ante el incremento de los combustibles.,0,0.0,0.0,0.0,0.0028620758795720952,114,1,Gobierno de la República de Guatemala,Entertainment,0,0,0,0.0,0,0,0,670
proyeccion_videos,video::LeN6wpNIB-4,LeN6wpNIB-4,video,GUATEMALA RECIBE 135 NICARAGUENESES LIBERADOS POR ORTEGA,0,0.0,0.0,0.0,0.0028620758795720952,115,1,IDocumenta,People & Blogs,0,0,0,0.0,0,0,0,28
proyeccion_videos,video::LqY_vAsa4PY,LqY_vAsa4PY,video,“Guatemala: Una historia escrita con corrupción”,0,0.0,0.0,0.0,0.0028620758795720952,116,1,PFNSE MEDIA,News & Politics,0,0,0,0.0,0,0,0,2291
proyeccion_videos,video::MMECHN8SFNw,MMECHN8SFNw,video,"Noticiero en Directo 1 pm, 27 de Agosto de 2026",0,0.0,0.0,0.0,0.0028620758795720952,117,1,Noticiero Guatevisión 13 Hrs.,News & Politics,0,0,0,0.0,0,0,0,4838
proyeccion_videos,video::MRJ9mKnXR9M,MRJ9mKnXR9M,video,Labor de la PMT es honesta aseguran vecinos,0,0.0,0.0,0.0,0.0028620758795720952,118,1,Municipalidad de Guatemala,People & Blogs,0,0,0,0.0,0,0,0,1075
proyeccion_videos,video::MdIa2Dtj77I,MdIa2Dtj77I,video,"Consejos para tu viaje a Guatemala: hospedaje, telefonía, transporte y más!   ✈️ 🇬🇹",0,0.0,0.0,0.0,0.0028620758795720952,119,1,Aventuras de una programadora,People & Blogs,0,0,0,0.0,0,0,0,134775
proyeccion_videos,video::Mh94uXZvCLo,Mh94uXZvCLo,video,DE LOS BOTS AL RECHAZO: CERIMEDO Y LA “GUERRILLA DE LAS REDES” | CAPÍTULO 3 DE 8,0,0.0,0.0,0.0,0.0028620758795720952,120,1,La  Coma,News & Politics,0,0,0,0.0,0,0,0,21
proyeccion_videos,video::Mme4XikKnlc,Mme4XikKnlc,video,Municipalidad anuncia 111 nuevos autobuses y 17 rutas para mejorar el transporte en la capital,0,0.0,0.0,0.0,0.0028620758795720952,121,1,PrensaLibreOficial,News & Politics,0,0,0,0.0,0,0,0,3146
proyeccion_videos,video::N1QkRu38BFE,N1QkRu38BFE,video,¡YA CAYÓ ALITO MORENO! ALERTA LO DESTITUYEN DIPUTADOS VOTAN PARA SACARLO DEL SENADO! CLAUDIA INFORMA,0,0.0,0.0,0.0,0.0028620758795720952,122,1,Alexis Burelo,News & Politics,0,0,0,0.0,0,0,0,15747
proyeccion_videos,video::NCvoO61aIfw,NCvoO61aIfw,video,Ya casi! Así avanza el Aerómetro que cambiará el transporte en Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,123,1,One Life,Entertainment,0,0,0,0.0,0,0,0,26744
proyeccion_videos,video::NcIcixCdQH4,NcIcixCdQH4,video,PNC garantiza seguridad a turistas que visitan el colcán de Agua,0,0.0,0.0,0.0,0.0028620758795720952,124,1,PNCdeGuatemala,Science & Technology,0,0,0,0.0,0,0,0,7681
proyeccion_videos,video::Nc_Iy0MriYw,Nc_Iy0MriYw,video,🛑🛑Actualización PROVIAL🛑🛑,0,0.0,0.0,0.0,0.0028620758795720952,125,1,PROVIAL-CIV,News & Politics,0,0,0,0.0,0,0,0,179
proyeccion_videos,video::NnKpTEfhWjI,NnKpTEfhWjI,video,✅ ASÍ es una EXHIBICION DE BUSES EN GUATEMALA,0,0.0,0.0,0.0,0.0028620758795720952,126,1,De todo Gt,Travel & Events,0,0,0,0.0,0,0,0,424874
proyeccion_videos,video::O6gI0ooBM3E,O6gI0ooBM3E,video,¿Cómo es el tráfico en Guatemala? 56 días perdidos cada año y una emergencia nacional,0,0.0,0.0,0.0,0.0028620758795720952,127,1,República TV,News & Politics,0,0,0,0.0,0,0,0,16786
proyeccion_videos,video::OXf_VvvyIDw,OXf_VvvyIDw,video,Municipalidad de Guatemala 31/08/2026,0,0.0,0.0,0.0,0.0028620758795720952,128,1,Concejales de Oposición - Muni Guate,People & Blogs,0,0,0,0.0,0,0,0,28
proyeccion_videos,video::OgOICSTSa7k,OgOICSTSa7k,video,¡DÉJAME VIVIR! GUATEMALA INTENSIFICA LA LUCHA CONTRA LA CACERÍA ILEGAL DE FAUNA SILVESTRE,0,0.0,0.0,0.0,0.0028620758795720952,129,1,IDocumenta,News & Politics,0,0,0,0.0,0,0,0,6
proyeccion_videos,video::OkXlHx0hx-8,OkXlHx0hx-8,video,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,0,0.0,0.0,0.0,0.0028620758795720952,130,1,Noticias Telemundo,News & Politics,25,18,0,0.0,0,0,0,14200
proyeccion_videos,video::On7jqOm1bpg,On7jqOm1bpg,video,🌟Seguimos avanzando🌱,0,0.0,0.0,0.0,0.0028620758795720952,131,1,CIV -Ministerio de Comunicaciones,News & Politics,0,0,0,0.0,0,0,0,10
proyeccion_videos,video::Oy6sKBhduu4,Oy6sKBhduu4,video,"Realizan Reunión Ordinaria de #CODEDE, 25 de febrero 2025.",0,0.0,0.0,0.0,0.0028620758795720952,132,1,Camarita Castro GT,People & Blogs,0,0,0,0.0,0,0,0,84
proyeccion_videos,video::Oztw_Hta52I,Oztw_Hta52I,video,TRAFICO EN GUATEMALA,0,0.0,0.0,0.0,0.0028620758795720952,133,1,CHAPINISIMO,Entertainment,0,0,0,0.0,0,0,0,2326
proyeccion_videos,video::PMaSDoG0H1U,PMaSDoG0H1U,video,¿Adiós al tráfico? Así es la nueva carretera Radial 6 para Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,134,1,La Red 1061,News & Politics,0,0,0,0.0,0,0,0,60
proyeccion_videos,video::Pg1qw0KJI4E,Pg1qw0KJI4E,video,"Surgen detalles de la masacre en Boca del Monte: madre de un bombero e influencer, entre víctimas",0,0.0,0.0,0.0,0.0028620758795720952,135,1,PrensaLibreOficial,News & Politics,0,0,0,0.0,0,0,0,20503
proyeccion_videos,video::Q-MNTYsZgk4,Q-MNTYsZgk4,video,¿Qué ha pasado con la contaminación del aire?,0,0.0,0.0,0.0,0.0028620758795720952,136,1,Quorum,News & Politics,0,0,0,0.0,0,0,0,45
proyeccion_videos,video::Q7j1OUxkn9w,Q7j1OUxkn9w,video,Dañan puerta del área de parqueo del Congreso,0,0.0,0.0,0.0,0.0028620758795720952,137,1,InfoGT Noticias,People & Blogs,0,0,0,0.0,0,0,0,4725
proyeccion_videos,video::Q7nhEeibBK4,Q7nhEeibBK4,video,Desfile navideño 2024  -   @MunicipalidaddeGuatemala-1551,0,0.0,0.0,0.0,0.0028620758795720952,138,1,ALIS MOLINA CREA,Entertainment,0,0,0,0.0,0,0,0,255
proyeccion_videos,video::QUG4etpjgos,QUG4etpjgos,video,Guatemala Habla sobre la seguridad en el país,0,0.0,0.0,0.0,0.0028620758795720952,139,1,Diario de Centro América,News & Politics,0,0,0,0.0,0,0,0,35
proyeccion_videos,video::Qc_oHqe4Cjc,Qc_oHqe4Cjc,video,QUÉ GUARDAS EN LA CINTURA?  🔫🥕🥓🐷🤔@lilyvlogs6899 @ElJuanete1987 @Soychap1n @SimplementeFlori,0,0.0,0.0,0.0,0.0028620758795720952,140,1,CANALES ROBOS Y MENTIRAS 💰🧐,People & Blogs,0,0,0,0.0,0,0,0,2166
proyeccion_videos,video::R-fRv_WoZOE,R-fRv_WoZOE,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGT,0,0.0,0.0,0.0,0.0028620758795720952,141,1,Gobierno de la República de Guatemala,Entertainment,0,0,0,0.0,0,0,0,1284
proyeccion_videos,video::RIpKKQh26cg,RIpKKQh26cg,video,Ejército de Guatemala descubre túnel para fuga masiva en penal de Pavón,0,0.0,0.0,0.0,0.0028620758795720952,142,1,TN23 Guatemala,News & Politics,0,0,0,0.0,0,0,0,29782
proyeccion_videos,video::RjG-y7Y2-k4,RjG-y7Y2-k4,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,143,1,Diario de Centro América,News & Politics,0,0,0,0.0,0,0,0,239
proyeccion_videos,video::Rk-3ks9mh3o,Rk-3ks9mh3o,video,CIV ✔️ garantiza transparencia 🔍 y rendición de cuentas📝,0,0.0,0.0,0.0,0.0028620758795720952,144,1,CIV -Ministerio de Comunicaciones,News & Politics,0,0,0,0.0,0,0,0,21
proyeccion_videos,video::ShYWqmOpjFk,ShYWqmOpjFk,video,Ministro de Comunicaciones reitera sobre avances en ruta Palín-Escuintla,0,0.0,0.0,0.0,0.0028620758795720952,145,1,La Hora,News & Politics,0,0,0,0.0,0,0,0,242
proyeccion_videos,video::SryjaiL2B4Q,SryjaiL2B4Q,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,146,1,Diario de Centro América,News & Politics,0,0,0,0.0,0,0,0,352
proyeccion_videos,video::THY2YBne3QE,THY2YBne3QE,video,"Los ALUCINANTES autobuses de Guatemala | ""Burras""",0,0.0,0.0,0.0,0.0028620758795720952,147,1,Luisito Comunica,Comedy,0,0,0,0.0,0,0,0,8190449
proyeccion_videos,video::TSID63-IC3Y,TSID63-IC3Y,video,Operativo Relámpago de -PROVIAL - DGT - DIACO -  en 41 Calle Zona 8 de la ciudad Capital.,0,0.0,0.0,0.0,0.0028620758795720952,148,1,PROVIAL-CIV,People & Blogs,0,0,0,0.0,0,0,0,332
proyeccion_videos,video::TT4qJ5FXHYE,TT4qJ5FXHYE,video,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",0,0.0,0.0,0.0,0.0028620758795720952,149,1,Quorum,News & Politics,4,4,0,0.0,0,0,0,1075
proyeccion_videos,video::TTijnAoFnzY,TTijnAoFnzY,video,Conred reprograma simulacro nacional para el 24 de febrero,0,0.0,0.0,0.0,0.0028620758795720952,150,1,T13 Noticias Guatemala,News & Politics,0,0,0,0.0,0,0,0,200
proyeccion_videos,video::TXlMv6bt25w,TXlMv6bt25w,video,"Más de 42 mil afectados por lluvias en Guatemala; Conred reporta 1,046 emergencias",0,0.0,0.0,0.0,0.0028620758795720952,151,1,PrensaLibreOficial,News & Politics,0,0,0,0.0,0,0,0,2294
proyeccion_videos,video::TnZGNY1RsJE,TnZGNY1RsJE,video,Festival navideño 2025 @MunicipalidaddeGuatemala-1551,0,0.0,0.0,0.0,0.0028620758795720952,152,1,HeX4EveR,People & Blogs,0,0,0,0.0,0,0,0,148
proyeccion_videos,video::UDFS8gl80h8,UDFS8gl80h8,video,#AprendeConCONRED qué es el Sistema CONRED y quienes lo conforman.,0,0.0,0.0,0.0,0.0028620758795720952,153,1,Conred,Education,0,0,0,0.0,0,0,0,521
proyeccion_videos,video::UTf26hS1UJ8,UTf26hS1UJ8,video,🚦💙 PROVIAL: Proteger y Servir,0,0.0,0.0,0.0,0.0028620758795720952,154,1,PROVIAL-CIV,Education,0,0,0,0.0,0,0,0,38
proyeccion_videos,video::UcvHq8j-J38,UcvHq8j-J38,video,"Ministerio de Comunicaciones, Infraestructura y Vivienda y los Consejos de Desarrollo",0,0.0,0.0,0.0,0.0028620758795720952,155,1,Ministerio de Finanzas Públicas Guatemala,News & Politics,0,0,0,0.0,0,0,0,222
proyeccion_videos,video::UhL9y3KUl8E,UhL9y3KUl8E,video,SHAI WA: la vecina queer de Casa Presidencial,0,0.0,0.0,0.0,0.0028620758795720952,156,1,Quorum,News & Politics,1,1,0,0.0,0,0,0,1755
proyeccion_videos,video::UzeOcBM9cuU,UzeOcBM9cuU,video,Conred Podcast Episodio 04: Amenaza sísmica y volcánica en Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,157,1,Conred,Education,0,0,0,0.0,0,0,0,127
proyeccion_videos,video::VfBrLONPnFM,VfBrLONPnFM,video,ME quité el MIEDO de viajar en los buses de GUATEMALA 🔥,0,0.0,0.0,0.0,0.0028620758795720952,158,1,De todo Gt,People & Blogs,0,0,0,0.0,0,0,0,329489
proyeccion_videos,video::VgcpKa1h_2Q,VgcpKa1h_2Q,video,CONQUISTA LA CIUDAD / 21K BAM de la Municipalidad de Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,159,1,21KMuniGuate,Sports,0,0,0,0.0,0,0,0,3110
proyeccion_videos,video::VuIl4tjeKGQ,VuIl4tjeKGQ,video,La ciudad sigue modernizándose para ti y tu familia.,0,0.0,0.0,0.0,0.0028620758795720952,160,1,Municipalidad de Guatemala,News & Politics,0,0,0,0.0,0,0,0,39168
proyeccion_videos,video::W415t12o3DA,W415t12o3DA,video,Mujer con crisis nerviosa tras intento de asalto,0,0.0,0.0,0.0,0.0028620758795720952,161,1,TN23 Guatemala,News & Politics,0,0,0,0.0,0,0,0,4737
proyeccion_videos,video::WQcgx8rs0Qo,WQcgx8rs0Qo,video,"PMT SE BURL4 DE UN MOTORISTA D1SC4PACIT4D0, DISCULPESE POR FAVOR VILLA NUEVA, GUATEMALA.",0,0.0,0.0,0.0,0.0028620758795720952,162,1,Cronos Time GT,Education,0,0,0,0.0,0,0,0,1861
proyeccion_videos,video::WXA2Apo79jA,WXA2Apo79jA,video,Resumen de atención a Emergencias CIV,0,0.0,0.0,0.0,0.0028620758795720952,163,1,CIV -Ministerio de Comunicaciones,News & Politics,0,0,0,0.0,0,0,0,29
proyeccion_videos,video::WXgGL9rZUHo,WXgGL9rZUHo,video,#EnvivoDCA | Conferencia de prensa del Gobierno de Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,164,1,Diario de Centro América,News & Politics,0,0,0,0.0,0,0,0,190
proyeccion_videos,video::XLkVzqqL34Q,XLkVzqqL34Q,video,Nueva Mega Autopista Xochi en Guatemala 🇬🇹 ¿Vale la pena? (Te ahorra hasta 3 horas),0,0.0,0.0,0.0,0.0028620758795720952,165,1,One Life,Entertainment,0,0,0,0.0,0,0,0,44510
proyeccion_videos,video::XVZM15KVXjM,XVZM15KVXjM,video,Conoce sobre la actualización de la Norma para la Reducción de Desastres número 2 (NRD2).,0,0.0,0.0,0.0,0.0028620758795720952,166,1,Conred,Education,0,0,0,0.0,0,0,0,267
proyeccion_videos,video::X_FAIef8qlE,X_FAIef8qlE,video,Cruzando la ciudad a puro Transmetro,0,0.0,0.0,0.0,0.0028620758795720952,167,1,Quorum,News & Politics,1,1,0,0.0,0,0,0,1140
proyeccion_videos,video::XktDG8dmcd0,XktDG8dmcd0,video,Torrenciales lluvias dejan decenas de muertos y miles de evacuados,0,0.0,0.0,0.0,0.0028620758795720952,168,1,DW Español,News & Politics,0,0,0,0.0,0,0,0,5171
proyeccion_videos,video::YJohmVLc9QA,YJohmVLc9QA,video,How to Get Around Guatemala: Complete Transportation Guide (2026),0,0.0,0.0,0.0,0.0028620758795720952,169,1,Chris & Grace,Travel & Events,0,0,0,0.0,0,0,0,3897
proyeccion_videos,video::YLFXK2c60Xc,YLFXK2c60Xc,video,Por estas razones el 65% de las denuncias por violación en Guatemala nunca llega a un tribunal,0,0.0,0.0,0.0,0.0028620758795720952,170,1,Quorum,News & Politics,0,0,0,0.0,0,0,0,200
proyeccion_videos,video::YSsECnqTVik,YSsECnqTVik,video,Suscriben convenios para transferencia de fondos a CAIMUS y entidades especializadas,0,0.0,0.0,0.0,0.0028620758795720952,171,1,Ministerio de Gobernación,News & Politics,0,0,0,0.0,0,0,0,15
proyeccion_videos,video::ZHJoIah2Owo,ZHJoIah2Owo,video,Conoce como funciona el Sistema Conred  #laprevenciónestareadetodos,0,0.0,0.0,0.0,0.0028620758795720952,172,1,Conred,Education,0,0,0,0.0,0,0,0,182
proyeccion_videos,video::ZNwStkzWgso,ZNwStkzWgso,video,Elección judicial en Guatemala: Astrid Lemus y Luis Bermejo electos para corte de constitucionalidad,0,0.0,0.0,0.0,0.0028620758795720952,173,1,CNN en Español,News & Politics,0,0,0,0.0,0,0,0,24636
proyeccion_videos,video::ZPBiWdHXg20,ZPBiWdHXg20,video,Piloto de tráiler accidentado en ruta al Atlántico era un menor y murió en el lugar,0,0.0,0.0,0.0,0.0028620758795720952,174,1,PrensaLibreOficial,News & Politics,0,0,0,0.0,0,0,0,233632
proyeccion_videos,video::ZS74P3DnykA,ZS74P3DnykA,video,"Policía Nacional Civil gradúa 3,978 nuevos agentes",0,0.0,0.0,0.0,0.0028620758795720952,175,1,PNCdeGuatemala,News & Politics,0,0,0,0.0,0,0,0,115270
proyeccion_videos,video::Z_pWnOi7oRw,Z_pWnOi7oRw,video,#EnVivoDCA | Conferencia de prensa del Gobierno de Guatemala,0,0.0,0.0,0.0,0.0028620758795720952,176,1,Diario de Centro América,News & Politics,0,0,0,0.0,0,0,0,1329
proyeccion_videos,video::ZhrDgVZkhg4,ZhrDgVZkhg4,video,FORMACION BRIGADA DE PROVIAL,0,0.0,0.0,0.0,0.0028620758795720952,177,1,PROVIAL GUATEMALA,People & Blogs,0,0,0,0.0,0,0,0,4419
proyeccion_videos,video::_1VIxOLyaUQ,_1VIxOLyaUQ,video,Sonido de trafico y ciudad 💤 ruido de calle para dormir bebés y relajarse,0,0.0,0.0,0.0,0.0028620758795720952,178,1,Ambient Sound Explorer,Entertainment,0,0,0,0.0,0,0,0,330057
proyeccion_videos,video::_3kK0or6QI0,_3kK0or6QI0,video,PROVIAL guatemala,0,0.0,0.0,0.0,0.0028620758795720952,179,1,heto009,News & Politics,0,0,0,0.0,0,0,0,2054
proyeccion_videos,video::_Lcbi4NCHRA,_Lcbi4NCHRA,video,Tercer Informe General de la República,0,0.0,0.0,0.0,0.0028620758795720952,180,1,Gobierno de Guatemala,News & Politics,0,0,0,0.0,0,0,0,305269
proyeccion_videos,video::_NSq2q0mzCY,_NSq2q0mzCY,video,42K y 21K MuniGuate 🏃🏻🏃🏻‍♀️,0,0.0,0.0,0.0,0.0028620758795720952,181,1,Municipalidad de Guatemala,News & Politics,0,0,0,0.0,0,0,0,47
proyeccion_videos,video::_cUZT7LMKE0,_cUZT7LMKE0,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,0,0.0,0.0,0.0,0.0028620758795720952,182,1,Gobierno de la República de Guatemala,Entertainment,0,0,0,0.0,0,0,0,2708
proyeccion_videos,video::a2zgl-1KZwY,a2zgl-1KZwY,video,#CadenaNacional | Mensaje del Presidente Bernardo Arévalo a la nación,0,0.0,0.0,0.0,0.0028620758795720952,183,1,Gobierno de la República de Guatemala,Entertainment,0,0,0,0.0,0,0,0,2334
proyeccion_videos,video::a3QGSpNx9Mg,a3QGSpNx9Mg,video,Guatemala ya no aguanta el tráfico… ¿Funcionará el Aerómetro?,0,0.0,0.0,0.0,0.0028620758795720952,184,1,Entre Caminos,Travel & Events,0,0,0,0.0,0,0,0,8098
proyeccion_videos,video::a6QFfhpY53g,a6QFfhpY53g,video,Provial Informa,0,0.0,0.0,0.0,0.0028620758795720952,185,1,PROVIAL-CIV,People & Blogs,0,0,0,0.0,0,0,0,49
proyeccion_videos,video::aRKgOSxgsF0,aRKgOSxgsF0,video,@GobiernodeGuatemala,0,0.0,0.0,0.0,0.0028620758795720952,186,1,luis arturo ceberg ulban,People & Blogs,0,0,0,0.0,0,0,0,2
proyeccion_videos,video::aSbvMYJhmCc,aSbvMYJhmCc,video,Policía Nacional Civil,0,0.0,0.0,0.0,0.0028620758795720952,187,1,Ministerio de Gobernación,News & Politics,0,0,0,0.0,0,0,0,4346
proyeccion_videos,video::a_kAe9IhBbo,a_kAe9IhBbo,video,Tráiler impacta pasarela en Aguilar Batres y provoca cierre parcial hacia la capital,0,0.0,0.0,0.0,0.0028620758795720952,188,1,PrensaLibreOficial,News & Politics,0,0,0,0.0,0,0,0,255
proyeccion_videos,video::ahicr7fQREY,ahicr7fQREY,video,Conred Podcast Episodio 9: Servidores Cívicos construyendo una cultura de prevención,0,0.0,0.0,0.0,0.0028620758795720952,189,1,Conred,Education,0,0,0,0.0,0,0,0,65
proyeccion_videos,video::almmnboHkwM,almmnboHkwM,video,Se mueve Guate 🚌,0,0.0,0.0,0.0,0.0028620758795720952,190,1,Municipalidad de Guatemala,News & Politics,0,0,0,0.0,0,0,0,297
proyeccion_videos,video::anFbrgqxdzY,anFbrgqxdzY,video,Horas Antes del Big One | Dentro de Ciudad de Guatemala Exactamente Antes del Terremoto (1976),0,0.0,0.0,0.0,0.0028620758795720952,191,1,Nostalgia Latina,People & Blogs,0,0,0,0.0,0,0,0,222656
proyeccion_videos,video::aoz2j4TTl4E,aoz2j4TTl4E,video,Rutas Alternas a partir del lunes 03 de agosto por avances de #AeroMetroGT,0,0.0,0.0,0.0,0.0028620758795720952,192,1,Municipalidad de Guatemala,News & Politics,0,0,0,0.0,0,0,0,8905
proyeccion_videos,video::bBz8nX4pMxc,bBz8nX4pMxc,video,Conred e Insivumeh informan sobre sismos en Guatemala este 31 de julio,0,0.0,0.0,0.0,0.0028620758795720952,193,1,Guatevisión,Entertainment,0,0,0,0.0,0,0,0,1115
proyeccion_videos,video::bMoENbSBSNs,bMoENbSBSNs,video,¿Por qué Guatemala es una República? El decreto del 21 de marzo de 1847 y Rafael Carrera,0,0.0,0.0,0.0,0.0028620758795720952,194,1,El profe de Historia Gt,Education,0,0,0,0.0,0,0,0,1134
proyeccion_videos,video::bg1KCMaIrRM,bg1KCMaIrRM,video,"¡Atención, vecinos!",0,0.0,0.0,0.0,0.0028620758795720952,195,1,Municipalidad de Guatemala,News & Politics,0,0,0,0.0,0,0,0,1965
proyeccion_videos,video::bzosgvntOXU,bzosgvntOXU,video,Municipalidad de Guatemala 05/09/2025,0,0.0,0.0,0.0,0.0028620758795720952,196,1,Concejales de Oposición - Muni Guate,People & Blogs,0,0,0,0.0,0,0,0,160
proyeccion_videos,video::cl3Rpw9MstQ,cl3Rpw9MstQ,video,Municipalidad de Guatemala sigue trabajando,0,0.0,0.0,0.0,0.0028620758795720952,197,1,Municipalidad de Guatemala,News & Politics,0,0,0,0.0,0,0,0,484
proyeccion_videos,video::cpoiRUtF9uU,cpoiRUtF9uU,video,Congreso termina jornada sin acuerdos para aliviar precio de combustibles #ALAS7AM (02/09/2026),0,0.0,0.0,0.0,0.0028620758795720952,198,1,Canal Antigua,News & Politics,0,0,0,0.0,0,0,0,117
proyeccion_videos,video::csqia7f3OIE,csqia7f3OIE,video,SISTEMA CONRED Y METODOLOGÍA DE LOS 6 PASOS,0,0.0,0.0,0.0,0.0028620758795720952,199,1,Carlitos Gamboa,People & Blogs,0,0,0,0.0,0,0,0,509
